Sex	Lower	Upper	SEER_Draw	Stage	IR	N	Pop	Rate	NET
Female	75	79	Breast	Unknown/missing	24.75	2538	10253109	24.753467460455163	NotExpected
Female	75	79	Cervix	I	2.62	269	10253109	2.6235944629087626	No
Female	75	79	Cervix	II	1.91	196	10253109	1.9116152963944888	No
Female	75	79	Cervix	III	2.25	231	10253109	2.252975170750647	No
Female	75	79	Cervix	IV	2.22	228	10253109	2.223715752948691	No
Female	75	79	Cervix	Unknown/missing	1.33	136	10253109	1.3264269403553595	No
Female	75	79	Cervix	I	0	0	10253109	0	NET
Female	75	79	Cervix	II	0.01	1	10253109	0.00975313926731882	NET
Female	75	79	Cervix	III	0.09	9	10253109	0.08777825340586938	NET
Female	75	79	Cervix	IV	0.08	8	10253109	0.07802511413855057	NET
Female	75	79	Cervix	Unknown/missing	0	0	10253109	0	NET
Female	75	79	Colon/Rectum	I	47.37	4857	10253109	47.37099742136751	No
Female	75	79	Colon/Rectum	II	52.09	5341	10253109	52.09151682674982	No
Female	75	79	Colon/Rectum	III	45.7	4686	10253109	45.703210606655986	No
Female	75	79	Colon/Rectum	IV	32.62	3345	10253109	32.62425084918146	No
Female	75	79	Colon/Rectum	Unknown/missing	15.18	1556	10253109	15.175884699948085	No
Female	75	79	Colon/Rectum	I	0.13	13	10253109	0.12679081047514468	NET
Female	75	79	Colon/Rectum	II	0.16	16	10253109	0.15605022827710113	NET
Female	75	79	Colon/Rectum	III	0.38	39	10253109	0.380372431425434	NET
Female	75	79	Colon/Rectum	IV	0.5	51	10253109	0.4974101026332598	NET
Female	75	79	Colon/Rectum	Unknown/missing	0.06	6	10253109	0.058518835603912925	NET
Female	75	79	Esophagus	I	1.99	204	10253109	1.9896404105330392	No
Female	75	79	Esophagus	II	2.01	206	10253109	2.009146689067677	No
Female	75	79	Esophagus	III	1.81	186	10253109	1.8140839037213004	No
Female	75	79	Esophagus	IV	2.44	250	10253109	2.438284816829705	No
Female	75	79	Esophagus	Unknown/missing	2.47	253	10253109	2.4675442346316614	No
Female	75	79	Esophagus	I	0.04	4	10253109	0.03901255706927528	NET
Female	75	79	Esophagus	II	0.03	3	10253109	0.029259417801956462	NET
Female	75	79	Esophagus	III	0.05	5	10253109	0.0487656963365941	NET
Female	75	79	Esophagus	IV	0.05	5	10253109	0.0487656963365941	NET
Female	75	79	Esophagus	Unknown/missing	0.03	3	10253109	0.029259417801956462	NET
Female	75	79	Gallbladder	I	4.32	443	10253109	4.320640695422237	No
Female	75	79	Gallbladder	II	4.2	431	10253109	4.203603024214411	No
Female	75	79	Gallbladder	III	1.36	139	10253109	1.355686358157316	No
Female	75	79	Gallbladder	IV	6.03	618	10253109	6.027440067203031	No
Female	75	79	Gallbladder	Unknown/missing	2.53	259	10253109	2.5260630702355744	No
Female	75	79	Gallbladder	I	0.01	1	10253109	0.00975313926731882	NET
Female	75	79	Gallbladder	II	0.04	4	10253109	0.03901255706927528	NET
Female	75	79	Gallbladder	III	0	0	10253109	0	NET
Female	75	79	Gallbladder	IV	0.07	7	10253109	0.06827197487123174	NET
Female	75	79	Gallbladder	Unknown/missing	0.18	18	10253109	0.17555650681173876	NET
Female	75	79	Head and Neck	I	8.69	891	10253109	8.690047087181068	No
Female	75	79	Head and Neck	II	4.59	471	10253109	4.593728594907164	No
Female	75	79	Head and Neck	III	4.39	450	10253109	4.388912670293469	No
Female	75	79	Head and Neck	IV	9.93	1018	10253109	9.928695774130558	No
Female	75	79	Head and Neck	Unknown/missing	6.74	691	10253109	6.739419233717304	No
Female	75	79	Head and Neck	I	0.01	1	10253109	0.00975313926731882	NET
Female	75	79	Head and Neck	II	0.02	2	10253109	0.01950627853463764	NET
Female	75	79	Head and Neck	III	0.04	4	10253109	0.03901255706927528	NET
Female	75	79	Head and Neck	IV	0.09	9	10253109	0.08777825340586938	NET
Female	75	79	Head and Neck	Unknown/missing	0.03	3	10253109	0.029259417801956462	NET
Female	75	79	Kidney	I	24.78	2541	10253109	24.782726878257122	NotExpected
Female	75	79	Kidney	II	2.81	288	10253109	2.80890410898782	NotExpected
Female	75	79	Kidney	III	5.03	516	10253109	5.032619861936512	NotExpected
Female	75	79	Kidney	IV	6.89	706	10253109	6.885716322727087	NotExpected
Female	75	79	Kidney	Unknown/missing	3.96	406	10253109	3.959774542531441	NotExpected
Female	75	79	Liver/Bile-duct	I	8.22	843	10253109	8.221896402349765	NotExpected
Female	75	79	Liver/Bile-duct	II	2.97	305	10253109	2.97470747653224	NotExpected
Female	75	79	Liver/Bile-duct	III	4.2	431	10253109	4.203603024214411	NotExpected
Female	75	79	Liver/Bile-duct	IV	4.25	436	10253109	4.252368720551005	NotExpected
Female	75	79	Liver/Bile-duct	Unknown/missing	6.68	685	10253109	6.680900398113392	NotExpected
Female	75	79	Lung	I	81.67	8374	10253109	81.67278822452779	No
Female	75	79	Lung	II	12.45	1277	10253109	12.454758844366134	No
Female	75	79	Lung	III	62.71	6430	10253109	62.71268548886001	No
Female	75	79	Lung	IV	104.49	10713	10253109	104.48538097078651	No
Female	75	79	Lung	Unknown/missing	34.56	3543	10253109	34.55537242411058	No
Female	75	79	Lung	I	3.62	371	10253109	3.6184146681752822	NET
Female	75	79	Lung	II	1.07	110	10253109	1.0728453194050702	NET
Female	75	79	Lung	III	12.34	1265	10253109	12.337721173158307	NET
Female	75	79	Lung	IV	26.64	2731	10253109	26.6358233390477	NET
Female	75	79	Lung	Unknown/missing	7.61	780	10253109	7.60744862850868	NET
Female	75	79	Lymphoma	I	23.51	2410	10253109	23.505065634238356	NotExpected
Female	75	79	Lymphoma	II	12.83	1315	10253109	12.825378136524249	NotExpected
Female	75	79	Lymphoma	III	14.8	1517	10253109	14.79551226852265	NotExpected
Female	75	79	Lymphoma	IV	30.5	3127	10253109	30.49806648890595	NotExpected
Female	75	79	Lymphoma	Unknown/missing	10.08	1034	10253109	10.08474600240766	NotExpected
Female	75	79	Lymphoid Leukemia	I	0.68	70	10253109	0.6827197487123174	NotExpected
Female	75	79	Lymphoid Leukemia	II	0.33	34	10253109	0.33160673508883987	NotExpected
Female	75	79	Lymphoid Leukemia	III	0.68	70	10253109	0.6827197487123174	NotExpected
Female	75	79	Lymphoid Leukemia	IV	0.6	62	10253109	0.6046946345737668	NotExpected
Female	75	79	Lymphoid Leukemia	Unknown/missing	26.46	2713	10253109	26.46026683223596	NotExpected
Female	75	79	Melanoma	I	36.15	3707	10253109	36.15488726395087	NotExpected
Female	75	79	Melanoma	II	8.93	916	10253109	8.933875568864039	NotExpected
Female	75	79	Melanoma	III	3.43	352	10253109	3.433105022096225	NotExpected
Female	75	79	Melanoma	IV	2.33	239	10253109	2.331000284889198	NotExpected
Female	75	79	Melanoma	Unknown/missing	7.92	812	10253109	7.919549085062882	NotExpected
Female	75	79	Myeloid Neoplasm	I	0	0	10253109	0	NotExpected
Female	75	79	Myeloid Neoplasm	II	0	0	10253109	0	NotExpected
Female	75	79	Myeloid Neoplasm	III	0	0	10253109	0	NotExpected
Female	75	79	Myeloid Neoplasm	IV	0	0	10253109	0	NotExpected
Female	75	79	Myeloid Neoplasm	Unknown/missing	27.16	2785	10253109	27.162492859482917	NotExpected
Female	75	79	Plasma Cell Neoplasm	I	0.02	2	10253109	0.01950627853463764	NotExpected
Female	75	79	Plasma Cell Neoplasm	II	0	0	10253109	0	NotExpected
Female	75	79	Plasma Cell Neoplasm	III	0	0	10253109	0	NotExpected
Female	75	79	Plasma Cell Neoplasm	IV	0.01	1	10253109	0.00975313926731882	NotExpected
Female	75	79	Plasma Cell Neoplasm	Unknown/missing	31.33	3212	10253109	31.32708332662805	NotExpected
Female	75	79	Ovary	I	5.08	521	10253109	5.081385558273105	NotExpected
Female	75	79	Ovary	II	3.53	362	10253109	3.5306364147694125	NotExpected
Female	75	79	Ovary	III	18.45	1892	10253109	18.452939493767207	NotExpected
Female	75	79	Ovary	IV	16.32	1673	10253109	16.317001994224388	NotExpected
Female	75	79	Ovary	Unknown/missing	13.3	1364	10253109	13.303281960622868	NotExpected
Female	75	79	Pancreas	I	5.53	567	10253109	5.530029964569771	No
Female	75	79	Pancreas	II	17.03	1746	10253109	17.02898116073866	No
Female	75	79	Pancreas	III	5.7	584	10253109	5.695833332114191	No
Female	75	79	Pancreas	IV	31.7	3250	10253109	31.697702618786163	No
Female	75	79	Pancreas	Unknown/missing	11.46	1175	10253109	11.459938639099613	No
Female	75	79	Pancreas	I	0.34	35	10253109	0.3413598743561587	NET
Female	75	79	Pancreas	II	0.26	27	10253109	0.26333476021760815	NET
Female	75	79	Pancreas	III	0.04	4	10253109	0.03901255706927528	NET
Female	75	79	Pancreas	IV	0.86	88	10253109	0.8582762555240563	NET
Female	75	79	Pancreas	Unknown/missing	0.09	9	10253109	0.08777825340586938	NET
Female	75	79	Prostate	I	0	0	10253109	0	NotExpected
Female	75	79	Prostate	II	0	0	10253109	0	NotExpected
Female	75	79	Prostate	III	0	0	10253109	0	NotExpected
Female	75	79	Prostate	IV	0	0	10253109	0	NotExpected
Female	75	79	Prostate	Unknown/missing	0	0	10253109	0	NotExpected
Female	75	79	Sarcoma	I	2.21	227	10253109	2.2139626136813724	NotExpected
Female	75	79	Sarcoma	II	1.67	171	10253109	1.6677868147115185	NotExpected
Female	75	79	Sarcoma	III	1.77	181	10253109	1.7653182073847062	NotExpected
Female	75	79	Sarcoma	IV	1.75	179	10253109	1.7458119288500689	NotExpected
Female	75	79	Sarcoma	Unknown/missing	9.34	958	10253109	9.34350741809143	NotExpected
Female	75	79	Stomach	I	6.99	717	10253109	6.993000854667594	No
Female	75	79	Stomach	II	2.53	259	10253109	2.5260630702355744	No
Female	75	79	Stomach	III	2.38	244	10253109	2.379765981225792	No
Female	75	79	Stomach	IV	8.71	893	10253109	8.709553365715706	No
Female	75	79	Stomach	Unknown/missing	8.05	825	10253109	8.046339895538027	No
Female	75	79	Stomach	I	0.25	26	10253109	0.25358162095028935	NET
Female	75	79	Stomach	II	0.03	3	10253109	0.029259417801956462	NET
Female	75	79	Stomach	III	0.02	2	10253109	0.01950627853463764	NET
Female	75	79	Stomach	IV	0.14	14	10253109	0.13654394974246348	NET
Female	75	79	Stomach	Unknown/missing	0.08	8	10253109	0.07802511413855057	NET
Female	75	79	Thyroid	I	11.15	1143	10253109	11.147838182545412	NotExpected
Female	75	79	Thyroid	II	2.98	306	10253109	2.9844606157995592	NotExpected
Female	75	79	Thyroid	III	4.43	454	10253109	4.427925227362745	NotExpected
Female	75	79	Thyroid	IV	4.96	509	10253109	4.964347887065279	NotExpected
Female	75	79	Thyroid	Unknown/missing	2.14	219	10253109	2.1359374995428215	NotExpected
Female	75	79	Urothelial Tract	I	2.38	244	10253109	2.379765981225792	No
Female	75	79	Urothelial Tract	II	1.24	127	10253109	1.2386486869494902	No
Female	75	79	Urothelial Tract	III	2.45	251	10253109	2.448037956097024	No
Female	75	79	Urothelial Tract	IV	2.86	293	10253109	2.8576698053244143	No
Female	75	79	Urothelial Tract	Unknown/missing	0.8	82	10253109	0.7997574199201433	No
Female	75	79	Urothelial Tract	I	0	0	10253109	0	NET
Female	75	79	Urothelial Tract	II	0	0	10253109	0	NET
Female	75	79	Urothelial Tract	III	0.03	3	10253109	0.029259417801956462	NET
Female	75	79	Urothelial Tract	IV	0	0	10253109	0	NET
Female	75	79	Urothelial Tract	Unknown/missing	0	0	10253109	0	NET
Female	75	79	Uterus	I	45.63	4679	10253109	45.63493863178476	No
Female	75	79	Uterus	II	6.52	669	10253109	6.524850169836291	No
Female	75	79	Uterus	III	12.18	1249	10253109	12.181670944881207	No
Female	75	79	Uterus	IV	7.47	766	10253109	7.470904678766216	No
Female	75	79	Uterus	Unknown/missing	8.94	917	10253109	8.943628708131358	No
Female	75	79	Uterus	I	0.01	1	10253109	0.00975313926731882	NET
Female	75	79	Uterus	II	0	0	10253109	0	NET
Female	75	79	Uterus	III	0.01	1	10253109	0.00975313926731882	NET
Female	75	79	Uterus	IV	0.06	6	10253109	0.058518835603912925	NET
Female	75	79	Uterus	Unknown/missing	0.1	10	10253109	0.0975313926731882	NET
Female	75	79	CUP	I	0	0	10253109	0	NotExpected
Female	75	79	CUP	II	0	0	10253109	0	NotExpected
Female	75	79	CUP	III	0	0	10253109	0	NotExpected
Female	75	79	CUP	IV	0	0	10253109	0	NotExpected
Female	75	79	CUP	Unknown/missing	42.76	4384	10253109	42.75776254792571	NotExpected
Female	75	79	Brain	I	0	0	10253109	0	NotExpected
Female	75	79	Brain	II	0	0	10253109	0	NotExpected
Female	75	79	Brain	III	0	0	10253109	0	NotExpected
Female	75	79	Brain	IV	0	0	10253109	0	NotExpected
Female	75	79	Brain	Unknown/missing	17.78	1823	10253109	17.77997288432221	NotExpected
Female	75	79	[OTHER]	I	6.8	697	10253109	6.7979380693212175	NotExpected
Female	75	79	[OTHER]	II	4.8	492	10253109	4.79854451952086	NotExpected
Female	75	79	[OTHER]	III	4.67	479	10253109	4.671753709045715	NotExpected
Female	75	79	[OTHER]	IV	4.05	415	10253109	4.04755279593731	NotExpected
Female	75	79	[OTHER]	Unknown/missing	67.93	6965	10253109	67.93061499687558	NotExpected
Female	80	84	Anus	I	1.27	106	8314651	1.274858078829767	NotExpected
Female	80	84	Anus	II	2.38	198	8314651	2.3813386755499417	NotExpected
Female	80	84	Anus	III	1.76	146	8314651	1.7559365991428864	NotExpected
Female	80	84	Anus	IV	0.53	44	8314651	0.5291863723444316	NotExpected
Female	80	84	Anus	Unknown/missing	2.03	169	8314651	2.0325567483229303	NotExpected
Female	80	84	Bladder	I	16.16	1344	8314651	16.164238282520817	No
Female	80	84	Bladder	II	10.85	902	8314651	10.848320633060847	No
Female	80	84	Bladder	III	2.81	234	8314651	2.8143093438317495	No
Female	80	84	Bladder	IV	5.88	489	8314651	5.881184910827887	No
Female	80	84	Bladder	Unknown/missing	5.14	427	8314651	5.135513204342551	No
Female	80	84	Bladder	I	0.04	3	8314651	0.03608088902348397	NET
Female	80	84	Bladder	II	0.22	18	8314651	0.2164853341409038	NET
Female	80	84	Bladder	III	0.11	9	8314651	0.1082426670704519	NET
Female	80	84	Bladder	IV	0.2	17	8314651	0.2044583711330758	NET
Female	80	84	Bladder	Unknown/missing	0.02	2	8314651	0.024053926015655976	NET
Female	80	84	Breast	I	200.91	16705	8314651	200.91041704576656	NotExpected
Female	80	84	Breast	II	121.95	10140	8314651	121.9534048993758	NotExpected
Female	80	84	Breast	III	35.7	2968	8314651	35.69602620723347	NotExpected
Female	80	84	Breast	IV	25.73	2139	8314651	25.72567387374407	NotExpected
Female	80	84	Breast	Unknown/missing	34.07	2833	8314651	34.0723862011767	NotExpected
Female	80	84	Cervix	I	2.31	192	8314651	2.309176897502974	No
Female	80	84	Cervix	II	1.76	146	8314651	1.7559365991428864	No
Female	80	84	Cervix	III	2.24	186	8314651	2.237015119456006	No
Female	80	84	Cervix	IV	1.8	150	8314651	1.8040444511741984	No
Female	80	84	Cervix	Unknown/missing	1.72	143	8314651	1.7198557101194023	No
Female	80	84	Cervix	I	0.04	3	8314651	0.03608088902348397	NET
Female	80	84	Cervix	II	0	0	8314651	0	NET
Female	80	84	Cervix	III	0.01	1	8314651	0.012026963007827988	NET
Female	80	84	Cervix	IV	0.06	5	8314651	0.06013481503913994	NET
Female	80	84	Cervix	Unknown/missing	0	0	8314651	0	NET
Female	80	84	Colon/Rectum	I	54.96	4570	8314651	54.96322094577391	No
Female	80	84	Colon/Rectum	II	69.26	5759	8314651	69.26327996208138	No
Female	80	84	Colon/Rectum	III	55.83	4642	8314651	55.82916228233753	No
Female	80	84	Colon/Rectum	IV	39.75	3305	8314651	39.74911274087151	No
Female	80	84	Colon/Rectum	Unknown/missing	23.9	1987	8314651	23.897575496554214	No
Female	80	84	Colon/Rectum	I	0.18	15	8314651	0.18040444511741985	NET
Female	80	84	Colon/Rectum	II	0.06	5	8314651	0.06013481503913994	NET
Female	80	84	Colon/Rectum	III	0.47	39	8314651	0.4690515573052916	NET
Female	80	84	Colon/Rectum	IV	0.57	47	8314651	0.5652672613679155	NET
Female	80	84	Colon/Rectum	Unknown/missing	0.14	12	8314651	0.14432355609393588	NET
Female	80	84	Esophagus	I	2.29	190	8314651	2.285122971487318	No
Female	80	84	Esophagus	II	2.25	187	8314651	2.249042082463834	No
Female	80	84	Esophagus	III	1.6	133	8314651	1.5995860800411226	No
Female	80	84	Esophagus	IV	2.85	237	8314651	2.8503902328552337	No
Female	80	84	Esophagus	Unknown/missing	3.55	295	8314651	3.5479540873092565	No
Female	80	84	Esophagus	I	0.02	2	8314651	0.024053926015655976	NET
Female	80	84	Esophagus	II	0.01	1	8314651	0.012026963007827988	NET
Female	80	84	Esophagus	III	0	0	8314651	0	NET
Female	80	84	Esophagus	IV	0.14	12	8314651	0.14432355609393588	NET
Female	80	84	Esophagus	Unknown/missing	0.04	3	8314651	0.03608088902348397	NET
Female	80	84	Gallbladder	I	6.04	502	8314651	6.037535429929651	No
Female	80	84	Gallbladder	II	4.91	408	8314651	4.90700090719382	No
Female	80	84	Gallbladder	III	1.12	93	8314651	1.118507559728003	No
Female	80	84	Gallbladder	IV	6.42	534	8314651	6.422398246180146	No
Female	80	84	Gallbladder	Unknown/missing	4.23	352	8314651	4.233490978755452	No
Female	80	84	Gallbladder	I	0.02	2	8314651	0.024053926015655976	NET
Female	80	84	Gallbladder	II	0.04	3	8314651	0.03608088902348397	NET
Female	80	84	Gallbladder	III	0	0	8314651	0	NET
Female	80	84	Gallbladder	IV	0.04	3	8314651	0.03608088902348397	NET
Female	80	84	Gallbladder	Unknown/missing	0.13	11	8314651	0.1322965930861079	NET
Female	80	84	Head and Neck	I	9.04	752	8314651	9.044276181886648	No
Female	80	84	Head and Neck	II	5	416	8314651	5.003216611256444	No
Female	80	84	Head and Neck	III	4.21	350	8314651	4.209437052739796	No
Female	80	84	Head and Neck	IV	9.3	773	8314651	9.296842405051036	No
Female	80	84	Head and Neck	Unknown/missing	7.41	616	8314651	7.408609212822041	No
Female	80	84	Head and Neck	I	0.07	6	8314651	0.07216177804696794	NET
Female	80	84	Head and Neck	II	0.01	1	8314651	0.012026963007827988	NET
Female	80	84	Head and Neck	III	0.06	5	8314651	0.06013481503913994	NET
Female	80	84	Head and Neck	IV	0.08	7	8314651	0.08418874105479593	NET
Female	80	84	Head and Neck	Unknown/missing	0.05	4	8314651	0.04810785203131195	NET
Female	80	84	Kidney	I	20.3	1688	8314651	20.301513557213646	NotExpected
Female	80	84	Kidney	II	2.31	192	8314651	2.309176897502974	NotExpected
Female	80	84	Kidney	III	4.26	354	8314651	4.257544904771108	NotExpected
Female	80	84	Kidney	IV	7.63	634	8314651	7.625094546962945	NotExpected
Female	80	84	Kidney	Unknown/missing	5.89	490	8314651	5.893211873835715	NotExpected
Female	80	84	Liver/Bile-duct	I	7.32	609	8314651	7.324420471767246	NotExpected
Female	80	84	Liver/Bile-duct	II	1.97	164	8314651	1.9724219332837902	NotExpected
Female	80	84	Liver/Bile-duct	III	3.9	324	8314651	3.8967360145362684	NotExpected
Female	80	84	Liver/Bile-duct	IV	4.28	356	8314651	4.2815988307867645	NotExpected
Female	80	84	Liver/Bile-duct	Unknown/missing	9.39	781	8314651	9.39305810911366	NotExpected
Female	80	84	Lung	I	74.18	6168	8314651	74.18230783228304	No
Female	80	84	Lung	II	10.54	876	8314651	10.53561959485732	No
Female	80	84	Lung	III	61.46	5110	8314651	61.457780970001025	No
Female	80	84	Lung	IV	106.56	8860	8314651	106.55889224935599	No
Female	80	84	Lung	Unknown/missing	49.06	4079	8314651	49.05798210893036	No
Female	80	84	Lung	I	2.74	228	8314651	2.742147565784782	NET
Female	80	84	Lung	II	0.71	59	8314651	0.7095908174618514	NET
Female	80	84	Lung	III	9.56	795	8314651	9.561435591223251	NET
Female	80	84	Lung	IV	21.24	1766	8314651	21.23961667182423	NET
Female	80	84	Lung	Unknown/missing	6.17	513	8314651	6.169832023015758	NET
Female	80	84	Lymphoma	I	27.48	2285	8314651	27.481610472886956	NotExpected
Female	80	84	Lymphoma	II	14.48	1204	8314651	14.480463461424899	NotExpected
Female	80	84	Lymphoma	III	15.51	1290	8314651	15.514782280098107	NotExpected
Female	80	84	Lymphoma	IV	32.54	2706	8314651	32.54496189918254	NotExpected
Female	80	84	Lymphoma	Unknown/missing	13.59	1130	8314651	13.590468198845628	NotExpected
Female	80	84	Lymphoid Leukemia	I	0.65	54	8314651	0.6494560024227114	NotExpected
Female	80	84	Lymphoid Leukemia	II	0.49	41	8314651	0.49310548332094756	NotExpected
Female	80	84	Lymphoid Leukemia	III	0.72	60	8314651	0.7216177804696794	NotExpected
Female	80	84	Lymphoid Leukemia	IV	0.83	69	8314651	0.8298604475401312	NotExpected
Female	80	84	Lymphoid Leukemia	Unknown/missing	31.11	2587	8314651	31.113753301251005	NotExpected
Female	80	84	Melanoma	I	36.26	3015	8314651	36.26129346860139	NotExpected
Female	80	84	Melanoma	II	11.14	926	8314651	11.136967745248718	NotExpected
Female	80	84	Melanoma	III	3.91	325	8314651	3.9087629775440966	NotExpected
Female	80	84	Melanoma	IV	2.59	215	8314651	2.585797046683018	NotExpected
Female	80	84	Melanoma	Unknown/missing	10.84	901	8314651	10.836293670053019	NotExpected
Female	80	84	Myeloid Neoplasm	I	0	0	8314651	0	NotExpected
Female	80	84	Myeloid Neoplasm	II	0	0	8314651	0	NotExpected
Female	80	84	Myeloid Neoplasm	III	0	0	8314651	0	NotExpected
Female	80	84	Myeloid Neoplasm	IV	0	0	8314651	0	NotExpected
Female	80	84	Myeloid Neoplasm	Unknown/missing	33.05	2748	8314651	33.05009434551131	NotExpected
Female	80	84	Plasma Cell Neoplasm	I	0	0	8314651	0	NotExpected
Female	80	84	Plasma Cell Neoplasm	II	0	0	8314651	0	NotExpected
Female	80	84	Plasma Cell Neoplasm	III	0	0	8314651	0	NotExpected
Female	80	84	Plasma Cell Neoplasm	IV	0	0	8314651	0	NotExpected
Female	80	84	Plasma Cell Neoplasm	Unknown/missing	34.66	2882	8314651	34.661707388560266	NotExpected
